title,link
FinFisher.Botnet,https://www.fortiguard.com/encyclopedia/ips/35903
MIT.Kerberos.5.kpasswd.UDP.PingPong.DoS,https://www.fortiguard.com/encyclopedia/ips/35596
Siemens.Solid.Edge.ST4.SEListCtrlX.ActiveX.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35604
Siemens.Solid.Edge.ST4.WebPartHelper.ActiveX.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/35603
GeeBot.Botnet,https://www.fortiguard.com/encyclopedia/ips/35901
MS.IE.Attribute.String.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35850
MS.IE.CDocument.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35845
MS.IE.CSS.Rules.Cache.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35849
MS.IE.CTreeNode.Handle.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/35867
MS.IE.CTreeNodeobject.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35851
MS.IE.Cached.Display.Node.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35846
Adobe.Acrobat.XFA.BMP.Decompression.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35500
Adobe.Flash.Style.Sheet.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35497
Strike.Botnet,https://www.fortiguard.com/encyclopedia/ips/35512
Travnet.Botnet,https://www.fortiguard.com/encyclopedia/ips/35504
WPS.Office.Wpsio.DLL.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35319
MS.IE.CDOMTextNode.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/35487
MS.IE.CDispNode.Object.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35488
MS.IE.CMarkupTransNavContext.Object.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35485
MS.IE.CSS.Layout.Calcution.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35490
MS.IE.CSS.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/35489
MS.IE.Iframe.Reload.Content.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35476
MS.IE.Uninitialized.Variables.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35482
MS.IE.VML.Shape.Object.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/35469
Java.Web.Start.Launcher.ActiveX.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35212
Novicus.Botnet,https://www.fortiguard.com/encyclopedia/ips/35427
D-Link.Devices.ping_ipaddr.Remote.OS.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/35267
SeeQ.Botnet,https://www.fortiguard.com/encyclopedia/ips/35407
MS.IE.CGenericElement.Object.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/35371
Novell.Messenger.Client.Filename.Parameter.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35117
Novell.ZENworks.Configuration.Management.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/35048
Adobe.Flash.DefineButton.Tag.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33943
Adobe.Flash.DoInitAction.Tag.Parsing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33942
Adobe.Flash.IE.Plugin.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/33947
Adobe.Flash.JPEG.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33945
Adobe.Flash.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/33952
Adobe.Flash.Stack.Memory.Re.Allocation.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33944
Adobe.Flash.SymbolClass.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33941
Makadocs.Botnet,https://www.fortiguard.com/encyclopedia/ips/33959
Oracle.Java.Font.Parsing.maxPoint.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33804
MS.IE.CTreeNode.Parsing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33893
Citadel.Botnet,https://www.fortiguard.com/encyclopedia/ips/33882
MS.NET.Framework.Insecure.Library.Loading,https://www.fortiguard.com/encyclopedia/ips/33863
MS.NET.Framework.Proxy.Auto-Discovery.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/33864
MS.Win32k.TrueType.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/33856
MS.Windows.Briefcase.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33854
MS.Windows.Briefcase.Integer.Underflow,https://www.fortiguard.com/encyclopedia/ips/33851
HP.Operations.Agent.HEALTH.Packet.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33719
MS.Excel.FRTWrapper.Record.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31676
RealNetworks.RealPlayer.ActiveX.Import.Method.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33669
Cisco.Webex.atas32.DLL.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33547
MS.IE.DOM.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35857
MS.IE.Element.Array.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/35862
MS.IE.Paragraph.Object.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/35843
MS.IE.Scroll.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35842
MS.IE.Superscript.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/35854
MS.IE.Tree.Nodes.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35860
MS.IE.Window.Object.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/35853
MS.Office.PNG.File.Handling.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35841
EMC.AlphaStor.Library.Control.Program.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35552
CODESYS.Gateway.Server.Memory.Access.Error.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35280
CODESYS.Gateway.Server.Opcode.FileSize.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35339
Ice9.Botnet,https://www.fortiguard.com/encyclopedia/ips/35722
Umbra.Botnet,https://www.fortiguard.com/encyclopedia/ips/35638
FTP.Client.PASV.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35461
PHP.Parsing.Variant.Object.Type.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35294
phpMyAdmin.Preg.Replace.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35326
BigAnt.IM.Server.DDNF.Request.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35222
CODESYS.Gateway.Server.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/35239
D-Link.IP.Cameras.rtpd.CGI.OS.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/35338
Adobe.Acrobat.Use.after.closed.handle.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/35499
MS.IE.HTML.Object.Freed.Memory.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/34959
Malicious.Apache.Module.Iframe.Injection,https://www.fortiguard.com/encyclopedia/ips/34957
CoolPDF.Reader.Malformed.Stream.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34836
MS.Silverlight.Double.Dereference.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34899
Dorkbot.Botnet,https://www.fortiguard.com/encyclopedia/ips/35027
Schneider.Electric.Accutech.Manager.HTTP.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34896
DirtJumper.Botnet,https://www.fortiguard.com/encyclopedia/ips/34974
SSHDkit,https://www.fortiguard.com/encyclopedia/ips/34972
HP.LeftHand.Virtual.SAN.Appliance.Processing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34867
RealNetworks.RealPlayer.mp4.stsd.Atom.Size.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/34756
SAP.NetWeaver.AdIExecBlkConv.Message.Server.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34811
Adobe.Flash.Actionscript.Bytecode.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34923
MS.IE.CCaret.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34910
MS.IE.CElement.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/34900
MS.IE.CMarkupBehaviorContext.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34908
MS.IE.GetMarkupPtr.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/34905
MS.IE.OnResize.Event.Handler.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34902
MS.IE.onBeforeCopy.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/34906
MS.IE.removeChild.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/34911
MS.IE.saveHistory.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34907
TeeChart.Professional.ActiveX.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34302
Apple.QuickTime.Panorama.Sample.Atoms.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34384
Gstreamer.QuickTime.File.Parsing.Multiple.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34388
Adobe.Acrobat.JPEG.2000.JP2K.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34415
Adobe.Acrobat.CVE-2013-0622.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/34413
Adobe.Acrobat.TTF.CMAP.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/34414
Adobe.Acrobat.TrueType.Font.TTC.Table.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34409
Oracle.Java.Applet.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34400
Ruby.on.Rails.XML.Processor.YAML.Deserialization.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34398
Pbbot.Botnet,https://www.fortiguard.com/encyclopedia/ips/34390
Adobe.ColdFusion.Scheduled.Task.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/34346
MS.MSXML.XSLT.Pointer.Handling.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34357
Novell.GroupWise.Internet.Agent.RCPT.Command.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34198
Oracle.Java.MethodHandles.Lookup.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34230
MS.Windows.DirectPlay.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34146
MS.IE.Button.In.Form.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34292
Adobe.Photoshop.PNG.Parsing.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33192
Apple.QuickTime.ActiveX.Control.Clear.Method.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/34135
Chapro.Botnet,https://www.fortiguard.com/encyclopedia/ips/34275
Ektron.XSLT.Transform.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34126
MS.Visio.Viewer.Tree.Object.Type.Confusion.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34904
Oracle.Java.Applet.CMM.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34914
Adobe.Illustrator.Multiple.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/34753
MS.Active.Template.Library.Header.Memcopy.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17661
VLC.Media.Player.SMB.URI.Handling.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34724
Oracle.Outside.In.CorelDRAW.File.Parser.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34659
Vundo.Botnet,https://www.fortiguard.com/encyclopedia/ips/34827
Adobe.Flash.ExternalInterface.AS.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34808
Virut.Botnet,https://www.fortiguard.com/encyclopedia/ips/34781
Oracle.Java.Introspector.declaredMethods.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34744
Adobe.Acrobat.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34703
Sourcefire.Snort.Rule20275eval.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34566
Adobe.Flash.ADPCM.Decoding.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/34691
MS.IE.CDispNode.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34687
MS.IE.CHTML.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34666
MS.IE.CMarkup.Object.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/34675
MS.IE.CObjectElement.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34684
MS.IE.CPasteCommand.Invalid.Object.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34682
MS.IE.CPasteCommand.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34681
MS.IE.CTreeNode.SetCapture.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/34672
MS.IE.execCommand.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/33269
HP.iNode.Management.Center.iNodeMngChecker.exe.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33068
IBM.Lotus.Notes.URI.Scheme.Handling.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/33064
Adobe.Acrobat.CFF.Font.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33213
Adobe.Acrobat.Malformed.Compact.Font.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/33215
Adobe.Acrobat.Malformed.Free.Text.Annot.IT.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33212
Adobe.Acrobat.Malformed.TrueType.Font.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/33183
Adobe.Acrobat.TrueType.Font.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33214
VLC.Media.Player.NSV.File.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/26324
Emotet.Cridex.Botnet,https://www.fortiguard.com/encyclopedia/ips/33105
IBM.Lotus.iNotes.dwa85W.DLL.ActiveX.Control.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32833
Oracle.Java.Applet.AccessControlContext.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/33030
Adobe.Flash.DefineShape3.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32970
Adobe.Flash.Multiple.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32969
Apple.Safari.WebKit.Button.Column.Blocks.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32807
DistTrack.Botnet,https://www.fortiguard.com/encyclopedia/ips/33035
HP.Operations.Agent.Performance.Component.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32790
HP.Operations.Agent.Performance.Component.Chunk.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32742
Adobe.Flash.OpenType.Font.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32889
Adobe.Shockwave.Multiple.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32891
SolarWinds.Storage.Manager.Server.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/31604
Apple.QuickTime.stsd.Atom.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15299
Adobe.Acrobat.JavaScript.Toolbar.Button.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31548
Adobe.Acrobat.TrueType.Font.Glyph.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31547
MS.IE.OnReadyStateChange.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31539
Digium.Asterisk.HTTP.Digest.Authentication.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31432
MS.ASP.Net.Framework.Parameter.Validation.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31540
MS.IE.SelectAll.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31542
MS.IE.VML.Style.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31543
Novell.ZENworks.PreBoot.Service.Request.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31503
IBM.Tivoli.Provisioning.Manager.ActiveX.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31461
Oracle.Java.AtomicReferenceArray.Sandbox.Bypass,https://www.fortiguard.com/encyclopedia/ips/31415
Google.Chrome.PNG.iCCP.Chunk.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31169
VLC.Media.Player.MMS.Plugin.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31431
MS.DirectShow.QuickTime.Atom.Size.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31366
MS.DirectShow.QuickTime.Movie.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31365
CA.Total.Defense.Suite.UNCWS.ExportReport.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/31285
Oracle.Java.Runtime.True.Type.Font.IDEF.Opcode.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31300
MS.Windows.Media.Component.MIDI.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31071
ABB.Multiple.Products.RobNetScanHost.exe.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31321
Adobe.Shockwave.ActiveX.PlayerVersion.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32472
Apple.QuickTime.PICT.File.Parsing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32434
Apple.QuickTime.Text.Track.Descriptors.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32444
HP.Data.Protector.Create.New.Folder.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32482
HP.Database.Archiving.Software.GIOP.Opcode.0x0E.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32506
IRC.Botnet,https://www.fortiguard.com/encyclopedia/ips/32686
Mozilla.Products.IDBKeyRange.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32445
Oracle.Java.Applet.ByteCode.Verifier.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32475
Apple.QuickTime.QTVR.QTVRStringAtom.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32275
Apple.QuickTime.TeXML.Multiple.Attributes.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32401
Apple.iTunes.M3U.Playlist.Multiple.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32392
Destiny.Media.Player.M3U.File.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17420
MS.IE.MSXML.Object.Handling.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32347
PAC.Designer.pac.File.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32100
MS.IE.Attribute.Remove.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32493
MS.IE.Cached.Object.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32491
MS.MDAC.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32500
Duqu.Botnet,https://www.fortiguard.com/encyclopedia/ips/32446
Zeroaccess.Botnet,https://www.fortiguard.com/encyclopedia/ips/32447
Symantec.Web.Gateway.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/32207
MS.Print.Spool.Service.Format.String.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32856
Adobe.Acrobat.Embedded.Image.Color.Space.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32869
Adobe.Acrobat.JBIG2.Bitmap.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32872
Adobe.Acrobat.Malformed.Widget.Type.Parsing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32873
Adobe.Acrobat.Multiple.Master.Font.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32866
Adobe.Acrobat.PostScript.Font.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32858
Adobe.Acrobat.RMA.Object.Array.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32870
Adobe.Acrobat.Texture.Declaration.Object.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32868
HP.StorageWorks.File.Migration.Agent.RsaFTP.DLL.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32707
HP.StorageWorks.Migration.Agent.RsaCIFS.DLL.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32739
MS.IE.Asynchronous.NULL.Object.Access.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32850
MS.IE.JavaScript.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32859
MS.IE.Layout.Use.After.Free.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32845
MS.IE.Virtual.Function.Table.CVE-2012-2522.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/32857
MS.MSCOMCTL.OCX.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32852
MS.Remote.Administration.Protocol.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32860
MS.Windows.RDP.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/32846
Wireshark.ENTTEC.DMX.Data.RLE.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32693
HP.Database.Archiving.Software.GIOP.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32636
IBM.Cognos.TM1.Admin.Server.Multiple.Opcodes.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/32647
Novell.File.Reporter.VOL.Tag.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33564
Adobe.Shockwave.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33701
Adobe.Flash.AVM.Opcode.Verifying.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33603
DHL.Botnet,https://www.fortiguard.com/encyclopedia/ips/33650
phpMyAdmin.Serversync.php.Backdoor,https://www.fortiguard.com/encyclopedia/ips/33351
LoL.Botnet,https://www.fortiguard.com/encyclopedia/ips/33572
Adobe.Flash.Handling.Multiple.Dialogs.DoS,https://www.fortiguard.com/encyclopedia/ips/33475
MS.Word.Listid.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/33474
MS.Works.Converts.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/33473
Ursnif.Botnet,https://www.fortiguard.com/encyclopedia/ips/33488
EMC.NetWorker.nsrd.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33233
HP.OpenView.NNM.ovlogin.exe.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33232
HP.IMC.uam.Data.Handling.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/33187
MS.IE.DOM.createRange.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33324
MS.IE.History.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33325
MS.IE.Meter.Element.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/33327
MS.IE.OnMove.Event.Handler.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/33326
GE.Proficy.Historian.KeyHelp.ActiveX.Control.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/33145
Oracle.Fusion.Middleware.Outside.In.Excel.File.Parsing.Integer,https://www.fortiguard.com/encyclopedia/ips/33130
SAP.NetWeaver.SOAP.Arbitrary.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/33022
MS.Windows.C.Run.Time.Library.Msvcrt.DLL.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31099
Oracle.JRE.MixerSequencer.Invalid.Array.Index.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/20865
Novell.iPrint.Server.Attribute.Natural.Language.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31034
Oracle.Outside.In.JPEG.2000.CRG.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31024
Apache.Struts.2.OGNL.Script.Injection,https://www.fortiguard.com/encyclopedia/ips/30956
IBM.Rational.Rhapsody.BB.FlashBack.SDK.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/30960
Oracle.Outside.In.OOXML.Tag.Parsing.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/30973
Trend.Micro.Control.Manager.CmdProcessor.exe.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/30950
Mozilla.URL.Encode.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/30810
Apple.QuickTime.JPEG.2000.COD.Length.Integer.Underflow,https://www.fortiguard.com/encyclopedia/ips/30804
Citrix.Provisioning.Services.Multiple.OpCodes.Integer.Underflow,https://www.fortiguard.com/encyclopedia/ips/30888
HP.Diagnostics.magentservice.exe.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/30900
Siemens.SIMATIC.WinCC.Multiple.Vulnerabilities,https://www.fortiguard.com/encyclopedia/ips/30897
MS.Windows.HTTP.Services.Integer.Underflow,https://www.fortiguard.com/encyclopedia/ips/17385
Kiwi.CatTools.TFTP.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/30421
Libtelnet.Key.Remote.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/30721
MS.Publisher.Pubconv.DLL.Pointer.Overwrite.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/30727
Adobe.Acrobat.BMP.Colors.Parsing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/30743
Adobe.Acrobat.BMP.Parsing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/30742
Adobe.Acrobat.JPEG.Decoding.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/30740
MS.Windows.Remote.Desktop.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31353
Adobe.Flash.CVE-2012-0769.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31284
Adobe.Flash.Stage3D.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31283
EMC.NetWorker.nsrindexd.exe.Procedure.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31195
PHP.Htmlspecialchars.Htmlentities.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/31228
Apache.Struts.2.CookieInterceptor.OGNL.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31018
Mozilla.Products.Ogg.Vorbis.Decoding.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31165
PHP.Php.Register.Variable.Ex.Function.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31050
WorkSite.Web.TransferCtrl.Class.ActiveX.Control.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/31031
Adobe.Flash.ASConstruction.Parsing.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31133
Adobe.Flash.AVM2.Type.Confusion.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31131
Adobe.Flash.ActiveX.iframe.XSS,https://www.fortiguard.com/encyclopedia/ips/31134
Adobe.Flash.Installer.Multiple.DLL.Loading.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/31132
Adobe.Flash.MP4.Atoms.Invalid.Length.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/31129
